0.652647 0.568064 0.445667 0.350306 0.270423 0.221706 0.178381 0.155627 0.139842 0.13469 0.132208 0.126809 0.113039 0.106615 0.0964622 0.102539 0.106415 0.104804 0.107193 0.108186 0.116158 0.129503 0.148201 0.172772 0.220214 0.277112 0.336452 0.371949 0.36964 0.324832 0.267656 0.220202 0.187292 0.156569 0.146449 0.131551 0.132418 0.139076 0.147043 0.159982 
0.260168 0.224233 0.185904 0.160065 0.144673 0.13814 0.137048 0.144885 0.143691 0.144618 0.14178 0.134478 0.120254 0.118081 0.111322 0.114551 0.11334 0.114352 0.120779 0.125858 0.125516 0.1246 0.131326 0.149932 0.160567 0.172256 0.18067 0.181993 0.180771 0.158488 0.153945 0.12683 0.125833 0.129017 0.133948 0.134482 0.14434 0.140502 0.142084 0.131552 
0.511044 0.452499 0.394579 0.349425 0.324093 0.275566 0.258886 0.228489 0.21694 0.203265 0.207024 0.218723 0.22913 0.235007 0.238634 0.258034 0.250916 0.271884 0.26392 0.275276 0.299791 0.307489 0.323729 0.297383 0.288305 0.283454 0.26724 0.247721 0.225758 0.207734 0.192555 0.175748 0.162551 0.151452 0.138597 0.141106 0.137946 0.152782 0.170782 0.181412 
0.591444 0.522716 0.466809 0.417412 0.373196 0.340657 0.317943 0.301605 0.294588 0.275206 0.265877 0.274023 0.291636 0.315452 0.341611 0.336656 0.353258 0.361016 0.360405 0.356412 0.368423 0.383211 0.390565 0.402299 0.381293 0.359616 0.339034 0.324072 0.314592 0.302791 0.27468 0.262612 0.261189 0.264044 0.276448 0.302722 0.32171 0.338489 0.370535 0.366986 
2.34834 2.14555 1.95238 1.80917 1.71537 1.6302 1.56126 1.49205 1.42669 1.35063 1.30895 1.27403 1.27869 1.27406 1.26388 1.262 1.24363 1.22602 1.18833 1.13536 1.08297 1.04621 1.03773 1.02228 0.991287 0.993301 1.01587 1.04873 1.08243 1.12585 1.18651 1.25388 1.27699 1.26943 1.27839 1.27759 1.28966 1.27176 1.26372 1.26336 
1.00166 0.936901 0.885206 0.811369 0.7312 0.665256 0.631181 0.596924 0.567645 0.553504 0.548859 0.528261 0.515378 0.487368 0.487594 0.475048 0.465815 0.461949 0.45178 0.450124 0.429573 0.417018 0.400619 0.398561 0.39334 0.391685 0.408209 0.418169 0.425845 0.442086 0.449444 0.431288 0.423326 0.410878 0.397948 0.393207 0.395612 0.398574 0.399016 0.409473 
0.455833 0.39265 0.359882 0.322232 0.288349 0.266333 0.253179 0.247014 0.222277 0.20877 0.201698 0.190002 0.18635 0.203811 0.222953 0.241684 0.258702 0.264621 0.258702 0.250643 0.244974 0.237178 0.229903 0.219664 0.207126 0.185796 0.182045 0.18879 0.18361 0.182011 0.197211 0.200825 0.215116 0.214545 0.217262 0.222777 0.225163 0.228879 0.232473 0.22722 
0.663649 0.565773 0.480157 0.387848 0.325991 0.294951 0.271309 0.267951 0.282699 0.29088 0.29564 0.313867 0.340352 0.371525 0.380495 0.390093 0.403235 0.38813 0.349759 0.318503 0.280872 0.257448 0.256041 0.255313 0.264957 0.29389 0.313524 0.309048 0.302783 0.297786 0.288152 0.301921 0.302062 0.29754 0.299352 0.290478 0.287017 0.274887 0.261311 0.256905 
0.432876 0.377728 0.344963 0.315872 0.290264 0.254263 0.22328 0.202263 0.176984 0.161208 0.1575 0.157756 0.149048 0.137477 0.141223 0.157953 0.181917 0.190198 0.197791 0.20927 0.228659 0.240467 0.235247 0.223862 0.210748 0.198394 0.194344 0.192999 0.193083 0.181654 0.177845 0.185616 0.183114 0.182878 0.180132 0.176881 0.180393 0.18533 0.188721 0.206071 
0.452143 0.396123 0.339299 0.311327 0.286811 0.245219 0.224762 0.192497 0.184221 0.173411 0.162942 0.159105 0.136686 0.133965 0.139148 0.149263 0.156186 0.161287 0.179489 0.195902 0.202051 0.201808 0.192499 0.186057 0.176676 0.173739 0.173887 0.174035 0.166769 0.156493 0.155305 0.158681 0.158642 0.157615 0.157461 0.155728 0.167036 0.170874 0.180887 0.185146 
0.449653 0.3942 0.342657 0.314009 0.302293 0.292871 0.273403 0.260525 0.242281 0.23226 0.222863 0.222805 0.21955 0.223356 0.223455 0.22713 0.226623 0.229342 0.225024 0.221448 0.213697 0.206937 0.202587 0.198642 0.191205 0.18592 0.185378 0.194441 0.208226 0.212077 0.20733 0.204307 0.202848 0.225131 0.250223 0.256408 0.256852 0.242866 0.220432 0.21067 
0.441735 0.394873 0.361379 0.313401 0.29432 0.289884 0.298268 0.296145 0.288556 0.279047 0.23217 0.197798 0.176223 0.149381 0.138944 0.136319 0.134088 0.139576 0.122444 0.10665 0.0926133 0.0900645 0.0952428 0.0976306 0.113081 0.126543 0.131135 0.135261 0.135211 0.137522 0.147855 0.157624 0.171089 0.191554 0.204481 0.20536 0.201044 0.190313 0.188453 0.187577 
0.821088 0.676125 0.544292 0.439364 0.338641 0.27503 0.235897 0.209567 0.203825 0.20602 0.199994 0.180274 0.165145 0.155476 0.157187 0.168368 0.186393 0.19569 0.21201 0.256868 0.306371 0.337819 0.357788 0.360422 0.355323 0.337067 0.30344 0.286471 0.297374 0.323753 0.338609 0.351494 0.345959 0.329574 0.294276 0.265255 0.235376 0.218202 0.194267 0.172783 
0.545791 0.495779 0.4593 0.395141 0.326126 0.282578 0.256645 0.247684 0.239704 0.234433 0.222688 0.223919 0.21989 0.230061 0.214528 0.211728 0.211295 0.207531 0.213359 0.203374 0.193633 0.207844 0.218594 0.223929 0.223881 0.248731 0.252729 0.242979 0.230577 0.213759 0.195062 0.186002 0.183809 0.184821 0.184386 0.19181 0.19069 0.179695 0.177261 0.169141 
0.833312 0.696007 0.574945 0.483773 0.450191 0.442461 0.414682 0.367632 0.307704 0.255811 0.218242 0.180648 0.157276 0.143102 0.137424 0.142586 0.143162 0.147551 0.154419 0.165585 0.185767 0.212824 0.251912 0.286531 0.315434 0.341536 0.362946 0.368118 0.374225 0.383817 0.398182 0.415179 0.418554 0.408179 0.37589 0.342839 0.317627 0.297775 0.281743 0.274254 
0.417382 0.361017 0.30989 0.279404 0.24208 0.215248 0.209424 0.204473 0.204444 0.204358 0.225497 0.23938 0.221468 0.206065 0.199193 0.194272 0.175637 0.152666 0.145525 0.164284 0.184362 0.1997 0.215974 0.233813 0.230125 0.226276 0.217771 0.217128 0.198691 0.185969 0.174014 0.16524 0.155045 0.155502 0.16117 0.157583 0.169437 0.154116 0.142444 0.137412 
0.392835 0.337844 0.312607 0.294267 0.278721 0.274959 0.253098 0.250862 0.269645 0.272313 0.260739 0.251732 0.263252 0.262608 0.249275 0.230814 0.217965 0.212208 0.211488 0.21288 0.217505 0.206907 0.207387 0.210506 0.204191 0.194906 0.181288 0.167703 0.173844 0.172583 0.179141 0.197537 0.193633 0.202822 0.212543 0.21609 0.212915 0.214868 0.214921 0.220103 
0.651555 0.602945 0.557675 0.509168 0.451718 0.396287 0.340699 0.304901 0.26934 0.242568 0.232534 0.225383 0.232253 0.240576 0.247975 0.25789 0.255913 0.244743 0.231337 0.221516 0.208393 0.194486 0.166744 0.165669 0.163431 0.147938 0.137274 0.13052 0.12938 0.13324 0.135444 0.128894 0.136567 0.147338 0.157689 0.157444 0.160865 0.158711 0.158108 0.152229 
