1 0.170673 0.0605648 0.0214647 0.00712841 0.0022533 0.00348045 0.00124774 0.00244214 0.00282861 0.00176853 0.00214031 0.00175945 0.00227289 0.00216367 0.00631982 0.0197387 0.0584474 0.165877 0.435856 0.167506 0.059241 0.0215459 0.00705443 0.00328131 0.00550864 0.00261784 0.0011313 0.00135529 0.00157437 0.000532603 -0.00105804 -0.00249919 -0.00171188 -0.00022828 -0.00089808 0.00195091 0.00596567 0.00837187 8.82788e-313 7.37499e-313 
0.333333 0.356408 0.255542 0.182893 0.130693 0.0939845 0.0667545 0.048936 0.0367075 0.0281465 0.0211463 0.0149486 0.0108603 0.00792007 0.00560407 0.00324402 0.00266228 0.00266484 0.00416569 0.00306397 0.00384281 0.00643418 0.00760215 0.0064626 0.00585399 0.0047877 0.00384428 0.00374852 0.00342219 0.00467152 0.00469629 0.00373972 0.0039871 0.00345222 0.00441197 0.00613078 0.00654197 0.00767901 0.00631767 0.00345536 0.00273501 
0.2 0.406879 0.333449 0.272966 0.223564 0.183774 0.150519 0.122789 0.100743 0.0826658 0.0671697 0.054885 0.0450023 0.0363444 0.0293863 0.0234429 0.0193599 0.0161517 0.0138716 0.0114265 0.0092747 0.00807641 0.00704961 0.00576157 0.00444226 0.00381506 0.0021384 0.000673117 2.31466e-05 -0.0018623 -0.002182 -0.00268519 -0.00246334 -0.00138761 -5.74616e-05 0.000451832 0.00158887 0.00190048 0.00172034 0.00212002 0.00244635 
0.142857 0.442187 0.384456 0.334253 0.290454 0.252785 0.22051 0.192472 0.168133 0.146427 0.127874 0.111654 0.0975078 0.0846203 0.073207 0.0630352 0.0543504 0.0461259 0.0387036 0.0319764 0.0258296 0.0199203 0.0149549 0.0103715 0.00683773 0.00352054 0.000301305 -0.00179127 -0.00355633 -0.00538544 -0.00646835 -0.00758336 -0.00846409 -0.00950186 -0.010182 -0.0104634 -0.0110336 -0.0119785 -0.0128577 -0.0132203 -0.0134542 
0.111111 0.439771 0.392623 0.350612 0.312846 0.279181 0.248764 0.221286 0.197326 0.175554 0.156051 0.138285 0.122547 0.108644 0.096506 0.0856923 0.076064 0.0678267 0.0600609 0.0527436 0.0457345 0.0392504 0.0332605 0.0279713 0.0234827 0.0192582 0.0155649 0.0122378 0.00951055 0.00682702 0.00461854 0.00164606 -0.000878102 -0.00270107 -0.00423894 -0.00570588 -0.00675564 -0.00783618 -0.00875235 -0.00917331 -0.00923205 
0.0909091 0.431881 0.391784 0.355129 0.32195 0.291861 0.264236 0.239246 0.216527 0.195812 0.177023 0.160027 0.144517 0.130929 0.118543 0.107329 0.0974232 0.0883935 0.0802948 0.0727565 0.0660448 0.0600113 0.0547272 0.0497121 0.045231 0.0409198 0.0369067 0.0334868 0.0301236 0.0271287 0.0245484 0.0224571 0.020514 0.0188718 0.017424 0.0161437 0.0149945 0.0138922 0.0127389 0.0114469 0.0103472 
0.0769231 0.453003 0.418304 0.386336 0.356776 0.329407 0.304145 0.280734 0.259371 0.239486 0.221166 0.20416 0.188472 0.173705 0.159869 0.146978 0.135011 0.123951 0.113657 0.104221 0.0955194 0.0874706 0.0799915 0.0729042 0.0661628 0.0599102 0.054104 0.0485958 0.0435179 0.0387581 0.0343253 0.0301383 0.026054 0.0222533 0.0185454 0.0153331 0.0123377 0.00953578 0.00715923 0.00499183 0.00309037 
0.0666667 0.48307 0.45279 0.424382 0.397974 0.373255 0.350262 0.328766 0.3087 0.28981 0.271935 0.254866 0.239004 0.224182 0.2103 0.197155 0.184707 0.173001 0.161922 0.151778 0.142023 0.132701 0.123917 0.115609 0.107584 0.100001 0.0931205 0.0865759 0.0805028 0.07478 0.0693526 0.0643738 0.0596124 0.055167 0.0508174 0.0468193 0.0430801 0.0396017 0.0362926 0.0333623 0.0306114 
0.0588235 0.511166 0.483997 0.458511 0.434558 0.412031 0.390663 0.370432 0.35145 0.33364 0.316898 0.300979 0.285821 0.271659 0.258346 0.245814 0.233769 0.222313 0.211396 0.201115 0.191542 0.18241 0.173985 0.165988 0.158494 0.151368 0.144609 0.138229 0.132365 0.126919 0.121469 0.116314 0.111501 0.106925 0.102682 0.0986504 0.0949807 0.0914952 0.0881727 0.0848491 0.081765 
0.0526316 0.51638 0.492071 0.469066 0.447258 0.426648 0.407099 0.388577 0.371034 0.354335 0.338276 0.32308 0.308578 0.294782 0.281521 0.269001 0.257151 0.245791 0.234987 0.224674 0.214951 0.205479 0.19644 0.18781 0.179512 0.171637 0.164287 0.157388 0.150825 0.144648 0.138684 0.132947 0.127427 0.122262 0.117339 0.112635 0.108185 0.103902 0.0997258 0.0956011 0.0917157 
