0.154198 0.131326 0.10922 0.111537 0.0793327 0.11188 0.0660217 0.0752118 0.0484762 0.0537401 0.108305 0.067488 0.122073 0.103664 0.115804 0.101057 0.207058 0.172876 0.272814 0.132702 0.114546 0.0737219 0.0890051 0.0511113 0.0742813 0.046088 0.0489476 0.0229901 0.0316569 0.0636628 0.0217656 0.0611069 0.0525534 0.0448247 0.0374522 0.0939977 0.0669135 0.0626406 0 0 
0.873099 0.947777 0.776386 1.07754 0.581832 0.609153 0.610958 0.638058 0.443464 0.421311 0.618594 0.633035 0.673726 0.628037 1.04707 1.02873 0.959131 0.744796 1.57758 0.813737 0.718013 0.54283 0.520599 0.371945 0.208808 0.249776 0.319395 0.257986 0.189617 0.353188 0.385173 0.469757 0.355888 0.557006 0.489138 0.315813 0.168553 0.0307056 0 0 
0.204324 0.313489 0.327987 0.45711 0.217346 0.439479 0.190821 0.21622 0.429087 0.356786 0.213732 0.213385 0.487818 0.227162 0.48816 0.311608 0.346856 0.211078 0.792546 0.201786 0.301827 0.262696 0.419601 0.16394 0.387251 0.131111 0.155206 0.169291 0.260369 0.0613816 0.0827257 0.107955 0.0636378 0.0764859 0.0741438 0.0496404 0.0103303 0.0514112 0 0 
0.235657 0.295953 0.24954 0.22908 0.295885 0.121699 0.252967 0.0983988 0.10704 0.172617 0.109704 0.271781 0.125716 0.317665 0.268953 0.248724 0.31298 0.235883 0.58476 0.235651 0.295883 0.243369 0.228156 0.276939 0.103418 0.201616 0.0671059 0.0803 0.0928119 0.045336 0.0831275 0.0230944 0.0421374 0.0419701 0.0214352 0.0172815 0.000245406 0.0058295 0 0 
0.621049 0.481663 0.336677 0.249621 0.410448 0.314527 0.259277 0.252231 0.171786 0.170268 0.27444 0.247343 0.374944 0.451266 0.348629 0.489117 0.467597 0.623353 0.960568 0.62103 0.481081 0.330694 0.212174 0.256494 0.187993 0.178935 0.171369 0.135454 0.0532136 0.128731 0.081989 0.188852 0.194788 0.14435 0.166227 0.0327871 0.00487626 0.000383912 0 0 
0.267464 0.169751 0.155012 0.22417 0.280243 0.266346 0.203288 0.183783 0.201128 0.20057 0.185025 0.203553 0.266031 0.279514 0.223365 0.154687 0.170443 0.268393 0.377462 0.266968 0.167009 0.14859 0.205115 0.227121 0.191776 0.147394 0.135542 0.123053 0.0794281 0.049605 0.0562202 0.0749222 0.0539754 0.0197412 0.00643226 0.00355037 0.00151098 0.000244263 0 0 
0.231975 0.146427 0.19181 0.272267 0.170751 0.209424 0.287444 0.325483 0.133605 0.133601 0.325466 0.287432 0.209422 0.170751 0.272254 0.19182 0.146427 0.231975 0.559918 0.231947 0.140071 0.184042 0.199637 0.156614 0.160268 0.136771 0.14174 0.0853963 0.0482168 0.183743 0.150675 0.0491566 0.0141374 0.0726493 0.00778122 0.00635932 2.77268e-05 9.24801e-06 0 0 
0.183203 0.139148 0.174276 0.204048 0.165031 0.186253 0.14185 0.152312 0.172313 0.174473 0.155325 0.142603 0.18743 0.167896 0.180744 0.155925 0.14594 0.180059 0.310821 0.18184 0.129883 0.136957 0.148893 0.0886715 0.0964466 0.115017 0.096082 0.0920499 0.0826341 0.0723835 0.0365427 0.0923212 0.0793648 0.0622529 0.0378598 0.0312013 0.00801057 0.00126611 0 0 
0.359361 0.148026 0.0929982 0.0892583 0.118069 0.148844 0.353721 0.255093 0.311465 0.311103 0.255034 0.352396 0.148913 0.120432 0.0907044 0.0928388 0.146812 0.359342 0.73708 0.359166 0.145932 0.0878444 0.0881979 0.108898 0.0733511 0.202336 0.197654 0.228886 0.0825807 0.0574446 0.1515 0.0764207 0.0132637 0.00254442 0.00516095 0.00210403 0.000344262 4.29972e-05 0 0 
0.130109 0.0343857 0.0428729 0.0539878 0.0965372 0.0647809 0.0526214 0.0936427 0.282553 0.233026 0.0924259 0.0549918 0.0566513 0.0920007 0.0418801 0.0468036 0.0486827 0.185239 0.369951 0.130036 0.0339654 0.0422028 0.0439661 0.0586511 0.0372095 0.0272804 0.0834501 0.231436 0.0675659 0.0109394 0.0282623 0.0277167 0.0390406 0.012699 0.0046451 0.0149662 0.0553146 0.0158171 0 0 
0.133263 0.102598 0.0967012 0.176087 0.123837 0.163586 0.0880531 0.124349 0.200377 0.196096 0.111095 0.0952854 0.163169 0.128436 0.176157 0.0941634 0.105512 0.136666 0.357868 0.128524 0.0844517 0.0799082 0.157602 0.112995 0.145753 0.0773699 0.0526997 0.100826 0.0999424 0.0722447 0.0198713 0.0179462 0.0158512 0.0187161 0.0170405 0.0216101 0.0111736 0.00176387 0 0 
0.476539 0.44928 0.325151 0.588416 0.34977 0.286827 0.537311 0.621132 0.442158 0.465065 0.557726 0.53074 0.296278 0.307907 0.641191 0.48408 0.461502 0.39157 0.996933 0.471422 0.235489 0.303849 0.332581 0.216236 0.242828 0.494927 0.391983 0.138663 0.327905 0.311688 0.104741 0.053468 0.133709 0.326971 0.180687 0.22669 0.138788 0.00319937 0 0 
0.153778 0.0657425 0.492861 0.0945519 0.0933805 0.168287 0.147737 0.302353 0.161127 0.190017 0.365076 0.15432 0.150916 0.0945352 0.0893132 0.432814 0.0668121 0.132358 0.809011 0.0971305 0.0631912 0.248722 0.0615153 0.0880639 0.0559489 0.114988 0.280346 0.120383 0.0702561 0.0892093 0.0509592 0.11292 0.00717664 0.0333137 0.286466 0.004312 0.0590489 0.149866 0 0 
0.335308 0.279933 0.344583 0.173893 0.318355 0.330529 0.215559 0.550873 0.422753 0.427824 0.546349 0.217072 0.334652 0.318632 0.172941 0.344559 0.265242 0.351257 0.876973 0.334265 0.211466 0.168288 0.131343 0.230935 0.257861 0.200933 0.449085 0.28929 0.152691 0.101821 0.0162213 0.0772844 0.0877611 0.0487344 0.176729 0.0690835 0.0172353 0.00610608 0 0 
0.348256 0.239163 0.208513 0.323992 0.311087 0.269162 0.289963 0.317115 0.405071 0.440807 0.336333 0.277976 0.210961 0.318638 0.365362 0.238265 0.25886 0.370774 0.670555 0.347965 0.237076 0.204336 0.310018 0.27745 0.223179 0.157445 0.168691 0.248161 0.193624 0.173257 0.136496 0.0459838 0.0418404 0.0704485 0.0386891 0.0228711 0.0241304 0.00374875 0 0 
0.0337277 0.0322549 0.0356168 0.0241725 0.0268369 0.0332017 0.0311953 0.0450701 0.0208021 0.0216466 0.0446004 0.0276526 0.030054 0.0246164 0.0243572 0.0348764 0.031635 0.0387257 0.0793908 0.0337171 0.0311371 0.0309121 0.0204643 0.0262043 0.0230318 0.0154476 0.0184111 0.0140901 0.00961781 0.0266648 0.0179075 0.010357 0.000667046 0.00393712 0.00472917 0.00155366 0.00525567 5.15734e-05 0 0 
0.233552 0.18489 0.27448 0.123128 0.135362 0.119589 0.16011 0.166922 0.208137 0.412637 0.185069 0.170647 0.345503 0.15565 0.111167 0.208961 0.160107 0.139403 0.473504 0.20606 0.16355 0.240478 0.105219 0.108786 0.0965617 0.0808122 0.100774 0.146687 0.268523 0.0985139 0.090861 0.248971 0.0916361 0.0266795 0.042606 0.0695087 0.0286078 0.10687 0 0 
0.320927 0.634523 0.308456 0.315063 0.337638 0.388158 0.258967 0.593846 0.336681 0.338392 0.627055 0.259313 0.380012 0.318278 0.314171 0.247754 0.637257 0.306587 1.36111 0.31993 0.622368 0.269398 0.257662 0.217412 0.351174 0.203131 0.541913 0.168693 0.175536 0.0869068 0.0615447 0.0375574 0.120468 0.0581783 0.0403732 0.0203467 0.00404876 0.000256923 0 0 
0.207863 0.347505 0.246869 0.326431 0.214498 0.342682 0.282361 0.205912 0.325157 0.244948 0.212341 0.245294 0.347842 0.187493 0.298249 0.215158 0.317481 0.271059 0.523221 0.207539 0.312194 0.200724 0.173398 0.134273 0.206225 0.239783 0.114032 0.289671 0.0574373 0.103388 0.0533071 0.14477 0.0828514 0.155866 0.123637 0.0433719 0.0951414 0.000877783 0 0 
0.364871 0.555303 0.497405 0.137953 0.162205 0.134327 0.0903078 0.0815577 0.12585 0.102014 0.0719147 0.103914 0.152231 0.105401 0.139512 0.429902 0.294276 0.502647 0.853328 0.339424 0.334003 0.185141 0.0475925 0.104353 0.0604862 0.0619207 0.0332355 0.0651936 0.0629644 0.0495676 0.0436071 0.0948403 0.0669866 0.0941416 0.315729 0.235135 0.200948 0.124397 0 0 
0.064348 0.103326 0.0791712 0.0552866 0.120229 0.0457914 0.149245 0.0698168 0.071184 0.0671739 0.07088 0.149185 0.0450838 0.122831 0.0534911 0.0850664 0.104528 0.0634489 0.232772 0.0609655 0.0988137 0.0683069 0.017719 0.100164 0.0176654 0.101193 0.0608791 0.0208649 0.0503545 0.0102527 0.0481219 0.0282745 0.0226788 0.0378227 0.0167623 0.00651316 0.00395081 0.00071978 0 0 
0.197935 0.108119 0.120439 0.175623 0.177172 0.0959597 0.0970776 0.134366 0.204219 0.204916 0.134351 0.0963157 0.0952029 0.177711 0.174999 0.119421 0.108382 0.196301 0.316495 0.170068 0.10311 0.0905213 0.109575 0.0986732 0.0333974 0.034002 0.0368298 0.0874641 0.117589 0.0975404 0.0632562 0.0625927 0.0817453 0.0690471 0.0303856 0.00555417 0.0278967 0.00305454 0 0 
