0.1 0.701293 0.0168499 
0.0333333 0.64515 0.0391414 
0.02 0.554387 0.0488721 
0.0142857 0.690617 0.0601016 
0.0111111 0.72295 0.0712937 
0.00909091 0.551721 0.0711238 
0.00769231 0.531817 0.0870339 
0.00666667 0.501054 0.0741395 
0.00588235 0.530928 0.0666805 
0.00526316 0.856592 0.095793 
0.0047619 0.680555 0.104269 
0.00434783 0.523262 0.0796055 
0.004 0.592282 0.0943639 
