0.0293036 0.368674 0.31875 0.266138 0.224813 0.183505 0.146057 0.127386 0.112187 0.0986712 0.0890389 0.0767013 0.0707889 0.0526238 0.0235349 0.00395201 -0.0165366 -0.0307253 -0.0456028 -0.0442371 -0.0416888 -0.0352324 -0.0231701 -0.0125397 -6.76695e-05 0.0130995 0.0106513 0.0178415 0.0235164 0.0266532 0.0271661 0.027596 0.0313086 0.0272293 0.0241839 0.0212797 0.0111922 0.00195758 -0.00237382 -0.0045002 -0.00317568 
0.0709447 0.380697 0.322893 0.266989 0.229886 0.194776 0.156513 0.127022 0.0987204 0.0848676 0.078218 0.0731837 0.0613529 0.0428206 0.0316313 0.0171253 0.0134255 0.0117597 0.00805729 0.00181053 -0.00417088 -0.00782197 -0.0054845 -0.000231583 0.00605927 0.00980898 0.0105915 0.01817 0.023949 0.0237073 0.0262606 0.0305947 0.0384456 0.0401854 0.0540551 0.0595675 0.0654382 0.053634 0.0497118 0.0417597 0.0352997 
0.0959134 0.412501 0.341533 0.279272 0.233654 0.194138 0.150683 0.0991468 0.0607703 0.0337522 0.0175671 0.00435911 -0.00484548 -0.0193079 -0.0308335 -0.0327139 -0.0342599 -0.0517903 -0.0647125 -0.0668402 -0.0715322 -0.0723303 -0.0778122 -0.0705621 -0.0728971 -0.0759873 -0.0760116 -0.073458 -0.0708004 -0.0597401 -0.0574707 -0.0449893 -0.030432 -0.0189079 -0.000958602 0.0153566 0.0288388 0.0434346 0.0620506 0.0814238 0.0807168 
0.0151934 0.380948 0.327235 0.284771 0.246091 0.231863 0.211995 0.172026 0.14407 0.100052 0.0638025 0.0384075 0.00130446 -0.0140493 -0.0415566 -0.0662477 -0.0797668 -0.0942756 -0.0842273 -0.0750648 -0.0818555 -0.0810418 -0.086217 -0.100807 -0.0896543 -0.0857221 -0.0664559 -0.0457366 -0.0457242 -0.0424431 -0.0395565 -0.0399619 -0.0257959 -0.0254696 -0.0364972 -0.0403925 -0.051149 -0.0453575 -0.0481485 -0.0565367 -0.0620994 
-0.0598456 0.371035 0.334967 0.277574 0.238773 0.194791 0.147588 0.120971 0.0938792 0.0813245 0.0557765 0.029699 0.000864649 -0.0296333 -0.0513767 -0.0768967 -0.0851643 -0.087703 -0.0747397 -0.0784286 -0.0742851 -0.0634216 -0.0589999 -0.0636747 -0.0669253 -0.0553563 -0.0348833 -0.0228192 0.00097911 0.0190021 0.0345703 0.0533176 0.0586099 0.062488 0.0509527 0.0395531 0.0403982 0.0446735 0.0502661 0.0542815 0.049462 
-0.0871537 0.263528 0.213038 0.167326 0.124545 0.0955859 0.083955 0.0685971 0.0584888 0.0418879 0.0418202 0.0345042 0.0325378 0.0343778 0.0380285 0.0482025 0.0681427 0.0579284 0.0550557 0.0456722 0.0511896 0.0535795 0.0576457 0.0624143 0.0652769 0.0660888 0.0705918 0.06349 0.0596161 0.0549631 0.0445393 0.0432158 0.0382621 0.0333881 0.0308348 0.0302957 0.032441 0.0215355 0.00933784 0.0120856 0.014209 
-0.164316 0.421682 0.353367 0.29781 0.260202 0.225515 0.193199 0.17521 0.148283 0.12951 0.122033 0.12119 0.124298 0.108355 0.0953632 0.0859509 0.0827125 0.0807254 0.0865905 0.0970321 0.103662 0.113104 0.117152 0.129221 0.139871 0.152383 0.149181 0.128046 0.107784 0.0934083 0.0716625 0.0555172 0.0302318 0.00726707 0.00306523 0.00814189 0.0154758 0.00991907 0.00454513 0.0103114 0.0154583 
-0.338575 0.470943 0.400375 0.328126 0.280125 0.242554 0.206764 0.182916 0.165364 0.16667 0.168306 0.163488 0.16302 0.162671 0.164505 0.163445 0.151302 0.127546 0.103809 0.0834076 0.0744563 0.0678348 0.0603678 0.072357 0.0813359 0.0974195 0.100428 0.108112 0.112989 0.127453 0.145256 0.145473 0.147697 0.129796 0.113412 0.105837 0.0944573 0.09565 0.0993772 0.11298 0.116473 
-0.0819465 0.47377 0.405414 0.340418 0.281209 0.237675 0.202894 0.171771 0.149264 0.129836 0.119781 0.110266 0.0846715 0.0629174 0.0358721 0.00565039 -0.0185277 -0.0426347 -0.0691428 -0.107113 -0.128225 -0.151316 -0.158546 -0.180244 -0.202043 -0.225855 -0.236404 -0.234989 -0.218188 -0.200566 -0.18467 -0.158503 -0.136981 -0.123008 -0.109726 -0.103915 -0.100977 -0.0932732 -0.0849839 -0.0747923 -0.0567526 
0.0544358 0.407125 0.34492 0.293934 0.249042 0.21621 0.175979 0.147104 0.126123 0.0991436 0.0813639 0.0693757 0.0647234 0.060376 0.0447472 0.0286072 -0.00218788 -0.0330875 -0.0731252 -0.0915075 -0.0907721 -0.0917855 -0.0820779 -0.0840633 -0.0798061 -0.0707516 -0.066468 -0.0577372 -0.062293 -0.0567129 -0.0459703 -0.0519358 -0.0395172 -0.0404266 -0.0210949 -0.0143059 0.00577034 0.0207044 0.0332192 0.0405489 0.0379888 
0.0487745 0.422234 0.351509 0.293768 0.260851 0.223048 0.201163 0.185399 0.171624 0.16429 0.152831 0.138022 0.12443 0.106523 0.0786496 0.0534054 0.0480916 0.0484098 0.0408119 0.0275726 0.0153397 0.0110382 0.0147212 0.0277202 0.0272301 0.0176794 0.00657831 -0.0028046 -0.0139287 -0.0198243 0.00090896 0.0170847 0.0306657 0.0280116 0.0346537 0.0437897 0.0490333 0.0384741 0.0173455 0.00347926 0.00718773 
-0.044703 0.39109 0.317991 0.25129 0.194172 0.16351 0.149236 0.124172 0.0902801 0.0725216 0.0532518 0.0441629 0.0420283 0.0490169 0.0543146 0.0618932 0.0606069 0.0569424 0.0464886 0.0342155 0.0163102 -0.00162522 -0.0169658 -0.025937 -0.0315342 -0.0348676 -0.0260027 -0.0204591 -0.00178097 0.0126189 0.0281796 0.0318765 0.021915 0.00522345 -0.00302099 -0.00943485 -0.0210062 -0.0200506 -0.0190682 -0.0191339 -0.0205051 
0.145862 0.365824 0.301173 0.249623 0.21062 0.185037 0.172304 0.167105 0.154597 0.149309 0.137804 0.139308 0.137738 0.126632 0.105654 0.0851478 0.0617893 0.0548613 0.0618913 0.0645337 0.0737353 0.0702303 0.0629797 0.0599254 0.0459129 0.0316686 0.0117645 0.00260577 -0.00462501 -0.00220855 0.000697293 0.00770497 0.00323878 0.00324727 0.0208771 0.0423827 0.0331212 0.0234338 0.0194322 0.0076162 0.0014295 
-0.0135944 0.282186 0.244748 0.221531 0.192623 0.173239 0.151074 0.116524 0.0934984 0.0801349 0.0589524 0.0431486 0.0268065 0.00780704 -0.0117392 -0.0139448 -0.019286 -0.019719 -0.0207218 -0.0181395 -0.018661 -0.0159971 -0.0129807 -0.0106523 -0.0238244 -0.0357243 -0.0439829 -0.0461066 -0.0487116 -0.0484109 -0.0475324 -0.0483602 -0.0454616 -0.0551228 -0.0582734 -0.0566581 -0.0678609 -0.0818955 -0.0813417 -0.0831205 -0.0821449 
-0.283136 0.496635 0.440064 0.3919 0.332053 0.2789 0.239544 0.210322 0.184034 0.17227 0.152695 0.12637 0.113272 0.0982192 0.0754156 0.0665824 0.0573892 0.0408334 0.0238984 0.0126904 0.00249401 0.00450177 0.0220499 0.0323232 0.0477005 0.0640457 0.0804873 0.0819103 0.0869482 0.0773081 0.0683349 0.0735204 0.0644918 0.0659361 0.0589611 0.0633996 0.0682495 0.0646187 0.0707358 0.075935 0.0763631 
-0.0700379 0.421731 0.352576 0.280548 0.226199 0.176081 0.127673 0.0931758 0.0605218 0.0224851 -0.0155178 -0.0405041 -0.0591581 -0.0745599 -0.0902126 -0.093593 -0.0888923 -0.0841665 -0.0860147 -0.0924687 -0.107349 -0.112638 -0.105463 -0.0782086 -0.0496074 -0.0194559 0.00761265 0.0298323 0.0354822 0.0363795 0.0386686 0.0439126 0.0509207 0.0628895 0.0681262 0.0841776 0.0948297 0.0899856 0.0699794 0.0487849 0.0331185 
0.0950121 0.439013 0.39252 0.344187 0.312122 0.271317 0.227124 0.196559 0.168083 0.139279 0.115106 0.0969009 0.0801185 0.0589002 0.0442327 0.0344014 0.0288708 0.0259447 0.0207529 0.0147324 0.000963388 -0.00852593 0.00178803 -0.00351003 -0.0131394 -0.024869 -0.0152188 -0.0174607 -0.0335733 -0.0533321 -0.0749909 -0.0920528 -0.115263 -0.135273 -0.152808 -0.166287 -0.181602 -0.182244 -0.186592 -0.172356 -0.162813 
-0.0150682 0.329418 0.265208 0.200313 0.142001 0.0889182 0.0485357 0.00200434 -0.0246679 -0.0489829 -0.053956 -0.0346104 -0.0180521 -0.00289523 0.0152144 0.0171712 0.00671327 0.00370259 0.00761362 0.00149908 0.00374472 -0.012867 -0.0265018 -0.0261823 -0.0286653 -0.0282648 -0.0352128 -0.0519912 -0.0619926 -0.0641694 -0.06795 -0.0656729 -0.0681155 -0.0631207 -0.0581524 -0.0397535 -0.0252575 -0.0046032 0.00669489 0.029424 0.036042 
-0.0189233 0.361916 0.301266 0.252667 0.207157 0.155099 0.10396 0.0369538 -0.0108267 -0.0414674 -0.0693233 -0.0887234 -0.0908332 -0.0801815 -0.0720072 -0.0649671 -0.0663081 -0.056455 -0.0469821 -0.0449368 -0.0344759 -0.0296529 -0.023843 -0.0165244 -0.0310861 -0.0310359 -0.0142512 0.0003405 -0.00437178 -0.00181717 -0.00556593 0.0046457 0.0122579 0.0118266 0.00683741 0.0165216 0.0199916 0.0179299 0.0159777 0.0115771 0.0173975 
0.0761905 0.350502 0.286569 0.228965 0.18533 0.129144 0.0883554 0.0668488 0.0437273 0.011636 -0.0143995 -0.0322745 -0.0458061 -0.0745605 -0.0889594 -0.0937766 -0.0804704 -0.0774294 -0.057743 -0.0359142 -0.0233605 -0.0205423 -0.0150016 -0.0123927 -0.00698442 -0.00532114 0.0069957 0.0199945 0.0166911 -0.00927911 -0.0259497 -0.0438209 -0.0588806 -0.0703644 -0.0775282 -0.0738527 -0.0840805 -0.0839817 -0.0890293 -0.0765125 -0.066245 
0.0180877 0.460682 0.386254 0.318289 0.261407 0.227682 0.176942 0.117899 0.0521765 -0.00172053 -0.0363615 -0.0649019 -0.0856294 -0.114938 -0.149565 -0.158411 -0.157432 -0.136335 -0.119049 -0.104507 -0.0974646 -0.109182 -0.10781 -0.0925681 -0.0888741 -0.0801475 -0.0830329 -0.0904463 -0.0887229 -0.066976 -0.0423981 -0.0334043 -0.0333201 -0.0369247 -0.0426139 -0.0228035 -0.00314368 0.0153855 0.0272998 0.0279599 0.0483872 
-0.00879679 0.390716 0.343402 0.283463 0.239763 0.200088 0.165328 0.135793 0.120505 0.104307 0.0999956 0.0822347 0.0637602 0.0473947 0.0319257 0.00241037 -0.0242321 -0.0386733 -0.0554385 -0.058808 -0.0566975 -0.0529355 -0.0427024 -0.0290783 -0.0179842 -0.00325913 -0.00270143 0.000349993 -0.00123389 -0.00303811 -0.00457889 0.00200769 -0.0055015 -0.00183021 -0.00411791 -0.00676175 0.00426817 0.0107387 0.0139302 0.00275073 0.000546081 
0.0940468 0.216761 0.168564 0.117411 0.0833821 0.0567665 0.0404127 0.0260045 0.0175641 0.00884145 0.00777671 0.00693351 0.00427233 0.0138318 0.0142897 0.0180749 0.0198168 0.021525 0.022697 0.0190707 0.0132708 0.0135325 0.0155692 0.0250267 0.0388548 0.0467247 0.0596931 0.053956 0.0639503 0.0579942 0.0507221 0.0444701 0.0388881 0.0253072 0.0188782 0.00856981 0.00598616 -0.00641945 -0.00657862 -0.00594336 -0.00644129 
