0.833333 0.205274 0.000326249 0.091155 0.000275285 0.0404676 0.000276446 0.0177693 0.00026667 0.00769127 0.000255105 0.00349685 0.000260447 0.0014297 0.00026049 0.000497032 0.000261573 0.000200183 0.000259077 -4.08381e-05 0.000235207 -0.000169087 0.000255491 -7.46151e-05 0.000220263 0.000128726 0.000290045 0.000325078 0.00026608 0.000292651 0.000241329 0.000267324 0.000283316 -1.04449e-05 0.000253607 -5.44986e-05 0.000248181 -6.15384e-05 0.000254342 0.000154953 0.000259361 6.45025e-05 0.000274923 -9.96719e-05 0.000257411 -0.000334364 0.000261406 -0.000325627 0.000282718 -0.000357082 0.000288313 -0.000312633 0.000237802 -0.00020714 0.000280409 0.000229101 0.000268802 0.000342019 0.000325681 0.000196861 0.000352022 0.000342019 0.000311402 0.000229101 0.000278467 -0.00020714 0.000273417 -0.000312633 0.00027098 -0.000357082 0.000258204 -0.000325627 0.000267851 -0.000334364 0.000245595 -9.96719e-05 0.000241633 6.45025e-05 0.00026056 0.000154953 0.000285774 
0.5 0.29511 0.000307076 0.179746 0.000286592 0.109334 0.000245707 0.066679 0.000232347 0.0407872 0.000241256 0.0250859 0.000275221 0.0155085 0.000250632 0.00949419 0.00025255 0.00557893 0.000250575 0.00350997 0.000247738 0.00228709 0.00021506 0.00138942 0.000244696 0.000805023 0.000230234 0.000488216 0.000233908 0.000178899 0.000234124 0.000231237 0.000230359 0.000174277 0.000219962 -8.22993e-06 0.000230743 -8.35884e-05 0.000257862 6.11846e-05 0.000227259 0.000135914 0.000237861 0.000130618 0.000222144 0.00031409 0.00024596 0.000258654 0.000250566 0.00011265 0.000246444 -0.000172009 0.000228535 -0.000198135 0.000231449 -0.000286759 0.0002501 -0.000211521 0.000235094 -0.000149424 0.00024053 -0.000139566 0.000246726 -0.000272182 0.000248871 -6.84454e-05 0.000242706 -6.71103e-06 0.00022414 4.50861e-05 0.000265435 0.000109778 0.000268752 4.30547e-05 0.000233648 4.05797e-05 0.000243257 9.0661e-05 0.000261136 0.000129371 0.000271977 
0.357143 0.344844 0.00032388 0.24161 0.000290787 0.169272 0.000274237 0.118597 0.000269004 0.0832623 0.00026734 0.0585522 0.000252318 0.0412757 0.00026576 0.0290786 0.00025533 0.0204958 0.000238046 0.0144966 0.000244935 0.0102412 0.000278701 0.00715756 0.000257247 0.00490858 0.000242188 0.00328216 0.000242879 0.0022376 0.000227356 0.00156849 0.000218408 0.0011547 0.000242574 0.000795012 0.000281753 0.00064072 0.000250239 0.000608248 0.000245236 0.000435951 0.000256933 0.000376758 0.000259138 0.000390108 0.00029041 0.000370789 0.000258415 0.00026702 0.000247845 0.000231148 0.000247938 0.000224689 0.000214584 0.000259836 0.000208326 0.000202043 0.00024453 7.16678e-05 0.000234225 0.000135997 0.000230819 0.000193163 0.00024573 0.00017937 0.000284077 -1.14908e-05 0.000242267 3.38307e-05 0.000281016 3.99895e-05 0.00025721 9.78224e-06 0.000233509 -1.19936e-05 0.000263284 3.5626e-05 0.000287812 5.53783e-05 0.000282059 
0.277778 0.375278 0.000317118 0.284466 0.00034967 0.215668 0.000320701 0.16356 0.000304509 0.124057 0.00029079 0.0940408 0.000267123 0.0713421 0.000298442 0.0540425 0.0003135 0.0409166 0.000286242 0.0309743 0.000271966 0.0234695 0.000255417 0.0177793 0.000294128 0.0135049 0.000244769 0.0102234 0.000249868 0.00765387 0.000270675 0.00569444 0.000239464 0.00428337 0.000226945 0.00326247 0.000242729 0.0025299 0.000237721 0.00191959 0.000264135 0.00145593 0.000260076 0.00103916 0.00026807 0.000833019 0.000260374 0.000630741 0.00023918 0.000399884 0.000272484 0.000192194 0.000234444 -2.14877e-05 0.000252371 -0.000149977 0.000262789 -0.000225616 0.000253269 -0.000390213 0.000247723 -0.00046338 0.000224305 -0.000494002 0.000228799 -0.000485838 0.000231464 -0.000265689 0.000236196 -0.000192326 0.000255229 -0.000146176 0.000264779 -7.487e-05 0.000246453 -3.8656e-05 0.000257169 4.24304e-05 0.000278416 7.43527e-06 0.000292238 
0.227273 0.396242 0.000368948 0.315858 0.000383427 0.251726 0.000347597 0.200602 0.000356901 0.159773 0.000343175 0.127149 0.000326905 0.101271 0.000294309 0.0806292 0.000322845 0.0641255 0.000261629 0.0510723 0.000323507 0.0406481 0.000289472 0.032352 0.000286354 0.0257663 0.000289745 0.0205165 0.000280869 0.0163157 0.000285257 0.0129233 0.000288546 0.0102224 0.000328344 0.00811339 0.000303927 0.00648778 0.00031643 0.00518577 0.000299286 0.00414306 0.000302423 0.00324584 0.000283151 0.00254181 0.000313075 0.00194121 0.000297533 0.00141191 0.000290279 0.00102517 0.00028966 0.000725534 0.000304689 0.000548418 0.000293593 0.000481535 0.000284106 0.000437583 0.000307471 0.000370258 0.000276329 0.000254909 0.000288682 0.000209021 0.00030023 0.000150537 0.000311583 0.000136161 0.000287122 0.000110125 0.000284299 4.77434e-05 0.000282318 -3.0605e-05 0.000284481 -8.45906e-05 0.000269965 -0.000100866 0.000265193 
0.192308 0.41117 0.000463304 0.339361 0.000430847 0.28009 0.000472351 0.231151 0.000407594 0.190692 0.000399149 0.157347 0.000346233 0.129844 0.000382002 0.10715 0.000345898 0.0884225 0.000336686 0.0730036 0.000312738 0.0603148 0.000345006 0.0498607 0.000309211 0.0411974 0.000309468 0.0340306 0.000269363 0.0281023 0.000311629 0.0232089 0.000271918 0.0191715 0.000277914 0.0158346 0.000286009 0.0130734 0.000330123 0.0107747 0.000290046 0.0088284 0.000287726 0.00725099 0.000259786 0.00593922 0.000303841 0.00482364 0.000308427 0.00390957 0.000288318 0.00315315 0.000281345 0.00262241 0.000303263 0.00214273 0.000335547 0.0018104 0.000302337 0.00159123 0.000297849 0.00138471 0.000303288 0.00115571 0.000260277 0.000915517 0.000295648 0.000691412 0.000265922 0.000555813 0.000302814 0.000383617 0.000266476 0.000308502 0.000286627 0.000241771 0.000275547 0.000209745 0.000298376 8.69664e-05 0.000284043 
0.166667 0.421548 0.00050509 0.356863 0.000458536 0.302073 0.000429543 0.255691 0.000422839 0.21644 0.000384462 0.183195 0.000437538 0.155096 0.00042835 0.131312 0.000462635 0.11113 0.000393197 0.0940288 0.00041438 0.0795084 0.000369881 0.067219 0.000378431 0.0568265 0.00039587 0.0480254 0.000390349 0.0405936 0.000388785 0.0343135 0.000398571 0.0289593 0.000395761 0.0244769 0.000357817 0.0207202 0.000361456 0.0175061 0.000362501 0.0147877 0.000341766 0.01252 0.000428244 0.0105931 0.000338784 0.0089478 0.000343671 0.00752657 0.000374501 0.00634704 0.000349376 0.00534547 0.000343833 0.00450604 0.000333136 0.00380146 0.000393127 0.00315816 0.000367701 0.00261175 0.000353918 0.00216454 0.000359162 0.00175839 0.000380448 0.00143668 0.000338444 0.00115695 0.000333167 0.000993725 0.000344843 0.000902527 0.000310381 0.000860315 0.00035063 0.000815589 0.000331739 0.000766065 0.00035568 
0.147059 0.430845 0.000560697 0.371972 0.000559297 0.321168 0.000563911 0.277272 0.00050199 0.239381 0.000525041 0.206614 0.000565075 0.178319 0.000489725 0.15395 0.000464255 0.132905 0.000430712 0.114763 0.000482409 0.0990806 0.00043196 0.085618 0.000421185 0.0739519 0.000443462 0.0638716 0.00039997 0.0551539 0.000385989 0.0475976 0.0003798 0.0410538 0.000355005 0.0353831 0.000409591 0.0305087 0.000388189 0.0263245 0.000376719 0.0226948 0.000383641 0.0196132 0.000339825 0.0169793 0.00040589 0.014694 0.000379207 0.0127197 0.000391471 0.010973 0.000390992 0.00945815 0.000348251 0.00819137 0.00034146 0.00709888 0.000376793 0.0061315 0.000366122 0.00529051 0.000359438 0.00456451 0.000381753 0.00393627 0.000353637 0.00336887 0.000360773 0.00288965 0.000317884 0.00245668 0.000356266 0.0020942 0.000398206 0.00179893 0.000377305 0.00148792 0.000382354 0.00122198 0.000352504 
0.131579 0.437796 0.000544946 0.383926 0.000588534 0.33668 0.000492637 0.295236 0.000493399 0.258908 0.000511145 0.227038 0.000486911 0.199064 0.000483818 0.174512 0.000508568 0.152976 0.000508494 0.134097 0.000475819 0.117617 0.0004606 0.103159 0.000472497 0.0904812 0.000484473 0.0793563 0.00040286 0.0696196 0.000358514 0.0611037 0.000412155 0.0536319 0.000436561 0.0470723 0.000390977 0.0413056 0.000413681 0.0362 0.000422623 0.0317128 0.000403053 0.0278057 0.000406581 0.0243732 0.000365277 0.0213863 0.000424045 0.0187325 0.000364288 0.0164104 0.00040171 0.0143667 0.000404211 0.0125952 0.000404123 0.011046 0.00042694 0.00967222 0.000434928 0.0084248 0.000406028 0.0073503 0.000397833 0.00640988 0.000429394 0.00559861 0.000435002 0.00490488 0.00040296 0.0043038 0.000447741 0.00377622 0.00045854 0.00331552 0.00042429 0.002917 0.000417579 0.00255684 0.000431171 
0.119048 0.442912 0.00061166 0.393188 0.000625772 0.349032 0.00075634 0.30986 0.000708296 0.275082 0.000683545 0.244205 0.000663021 0.216816 0.000662465 0.192495 0.000634574 0.170897 0.000588143 0.151703 0.000591641 0.134676 0.000545808 0.119591 0.000603335 0.106211 0.000538084 0.0943421 0.000539906 0.0838342 0.000529974 0.0744936 0.000509181 0.0661895 0.000508334 0.0588205 0.000509811 0.0522633 0.00049795 0.0464235 0.000507812 0.0412702 0.000505321 0.0366914 0.000507727 0.0326283 0.000491433 0.029041 0.000459316 0.0258927 0.000433648 0.0230835 0.000441946 0.0205758 0.000441253 0.0183501 0.0004833 0.0164127 0.000443868 0.0146944 0.00046232 0.0131268 0.000456203 0.011715 0.00043513 0.0104282 0.000446674 0.00929635 0.000437837 0.00829118 0.000409919 0.00739901 0.000446845 0.00657947 0.000475829 0.0058438 0.000383308 0.0051808 0.000427777 0.00458269 0.000435415 
